author,commits_number,bug_commits_number,total_fix_distance,total_find_bug_time,total_fix_bug_time,bug_ratio,average_fix_distance,average_find_bug_time,average_fix_bug_time,total_find_bug_time_day,total_fix_bug_time_day,average_find_bug_time_day,average_fix_bug_time_day
Helen Fornazier,37,1,1.0,60221993.0,60221993.0,0.02702702702702703,1.0,60221993.0,60221993.0,697.0138078703703,697.0138078703703,697.0138078703703,697.0138078703703
Harini Katakam,37,5,8.833333333333334,96854925.5,169208811.0,0.13513513513513514,1.7666666666666668,19370985.1,33841762.2,1121.006082175926,1958.4353125,224.20121643518522,391.6870625
Haren Myneni,60,1,1.0,56721015.0,56721015.0,0.016666666666666666,1.0,56721015.0,56721015.0,656.4932291666667,656.4932291666667,656.4932291666667,656.4932291666667
Ariel Levkovich,37,4,4.916666666666667,16471822.75,24022165.75,0.10810810810810811,1.2291666666666667,4117955.6875,6005541.4375,190.64609664351852,278.0343258101852,47.66152416087963,69.5085814525463
Tushar Dave,38,2,2.0,2948522.0,2948522.0,0.05263157894736842,1.0,1474261.0,1474261.0,34.126412037037035,34.126412037037035,17.063206018518517,17.063206018518517
Todd Fujinaka,38,2,2.0,47855549.0,47855549.0,0.05263157894736842,1.0,23927774.5,23927774.5,553.8836689814815,553.8836689814815,276.94183449074075,276.94183449074075
Sugar Zhang,38,2,2.0,45002686.0,45002686.0,0.05263157894736842,1.0,22501343.0,22501343.0,520.8644212962963,520.8644212962963,260.43221064814816,260.43221064814816
Songjun Wu,38,2,2.083333333333333,74969354.58333333,75562612.0,0.05263157894736842,1.0416666666666665,37484677.291666664,37781306.0,867.7008632330246,874.5672685185185,433.8504316165123,437.28363425925926
Shiraz Hashim,38,4,14.5,296949689.5,537455411.0,0.10526315789473684,3.625,74237422.375,134363852.75,3436.9177025462964,6220.548738425926,859.2294256365741,1555.1371846064815
Sameeh Jubran,47,1,1.0,1019581.0,1019581.0,0.02127659574468085,1.0,1019581.0,1019581.0,11.800706018518518,11.800706018518518,11.800706018518518,11.800706018518518
Phong Tran,39,1,1.0,30616301.0,30616301.0,0.02564102564102564,1.0,30616301.0,30616301.0,354.3553356481481,354.3553356481481,354.3553356481481,354.3553356481481
Mahesh Rajashekhara,38,2,2.25,64949531.5,66727405.5,0.05263157894736842,1.125,32474765.75,33363702.75,751.7306886574074,772.3079340277778,375.8653443287037,386.1539670138889
Jun'ichi Nomura,37,1,1.5,241871261.5,369013124.0,0.02702702702702703,1.5,241871261.5,369013124.0,2799.4358969907407,4270.985231481482,2799.4358969907407,4270.985231481482
Jukka Rissanen,38,3,3.5,89333832.5,127313476.0,0.07894736842105263,1.1666666666666667,29777944.166666668,42437825.333333336,1033.9563946759258,1473.5356018518519,344.652131558642,491.1785339506173
Jacob Shin,38,2,6.666666666666668,479767852.0,647840494.0,0.05263157894736842,3.333333333333334,239883926.0,323920247.0,5552.868657407407,7498.153865740741,2776.4343287037036,3749.0769328703705
Guido Kiener,38,4,4.0,4358282.0,4358282.0,0.10526315789473684,1.0,1089570.5,1089570.5,50.443078703703705,50.443078703703705,12.610769675925926,12.610769675925926
Egil Hjelmeland,38,1,1.0,1643126.0,1643126.0,0.02631578947368421,1.0,1643126.0,1643126.0,19.017662037037038,19.017662037037038,19.017662037037038,19.017662037037038
Don Hiatt,38,9,11.566666666666665,172707020.3333333,211573908.0,0.23684210526315788,1.285185185185185,19189668.925925925,23508212.0,1998.923846450617,2448.7720833333333,222.10264960562412,272.08578703703705
Dick Kennedy,47,1,1.0,1108574.0,1108574.0,0.02127659574468085,1.0,1108574.0,1108574.0,12.830717592592592,12.830717592592592,12.830717592592592,12.830717592592592
David Ertman,38,1,2.0,12697490.0,103883642.0,0.02631578947368421,2.0,12697490.0,103883642.0,146.9616898148148,1202.3569675925926,146.9616898148148,1202.3569675925926
Daniele Palmas,40,1,1.0,11846366.0,11846366.0,0.025,1.0,11846366.0,11846366.0,137.11071759259258,137.11071759259258,137.11071759259258,137.11071759259258
Anton Ivanov,39,4,4.0,94700509.0,94700509.0,0.10256410256410256,1.0,23675127.25,23675127.25,1096.0707060185184,1096.0707060185184,274.0176765046296,274.0176765046296
Anilkumar Kolli,39,5,8.352941176470589,34164084.17647059,50141293.17647059,0.1282051282051282,1.6705882352941177,6832816.835294118,10028258.635294119,395.4176409313726,580.3390413943356,79.08352818627452,116.06780827886712
Adheer Chandravanshi,38,1,1.0,4910002.0,4910002.0,0.02631578947368421,1.0,4910002.0,4910002.0,56.828726851851854,56.828726851851854,56.828726851851854,56.828726851851854
Zoltan Kiss,39,1,2.0,7731736.0,42510749.0,0.02564102564102564,2.0,7731736.0,42510749.0,89.48768518518519,492.02255787037035,89.48768518518519,492.02255787037035
Xiong Zhang,39,4,6.25,20753177.25,30881640.5,0.10256410256410256,1.5625,5188294.3125,7720410.125,240.1988107638889,357.4263946759259,60.049702690972225,89.35659866898148
Tomer Maimon,40,4,5.0,45490591.0,65686949.0,0.1,1.25,11372647.75,16421737.25,526.5114699074074,760.265613425926,131.62786747685186,190.0664033564815
Sean Nyekjaer,39,5,6.2857142857142865,10996665.57142857,12282144.0,0.1282051282051282,1.2571428571428573,2199333.114285714,2456428.8,127.27622189153439,142.15444444444444,25.455244378306876,28.430888888888887
Michael Trimarchi,39,2,3.0,34502992.0,102562228.0,0.05128205128205128,1.5,17251496.0,51281114.0,399.3401851851852,1187.0628240740741,199.6700925925926,593.5314120370371
Ken Chen,39,1,3.0,74604402.0,312474350.0,0.02564102564102564,3.0,74604402.0,312474350.0,863.476875,3616.6012731481483,863.476875,3616.6012731481483
Ido Shamay,39,4,5.833333333333332,175846283.16666666,223865614.0,0.10256410256410256,1.458333333333333,43961570.791666664,55966403.5,2035.2579070216048,2591.037199074074,508.8144767554012,647.7592997685185
David Decotigny,39,2,2.0,49986566.0,49986566.0,0.05128205128205128,1.0,24993283.0,24993283.0,578.5482175925926,578.5482175925926,289.2741087962963,289.2741087962963
Daniel Pieczko,39,2,3.0,69563862.0,108529031.0,0.05128205128205128,1.5,34781931.0,54264515.5,805.1372916666667,1256.1230439814815,402.56864583333333,628.0615219907407
Binoy Jayan,39,2,3.0,4096707.0,11246735.0,0.05128205128205128,1.5,2048353.5,5623367.5,47.41559027777778,130.17054398148147,23.70779513888889,65.08527199074074
Bai Ping,39,7,7.0,43442388.0,43442388.0,0.1794871794871795,1.0,6206055.428571428,6206055.428571428,502.80541666666664,502.80541666666664,71.82934523809523,71.82934523809523
Anju T,7,2,2.0,42731637.0,42731637.0,0.2857142857142857,1.0,21365818.5,21365818.5,494.57913194444444,494.57913194444444,247.28956597222222,247.28956597222222
Zidan Wang,40,3,3.0,33259234.0,33259234.0,0.075,1.0,11086411.333333334,11086411.333333334,384.94483796296294,384.94483796296294,128.31494598765434,128.31494598765434
Zhen Lei,40,2,2.0,8325759.0,8325759.0,0.05,1.0,4162879.5,4162879.5,96.36295138888889,96.36295138888889,48.181475694444444,48.181475694444444
Zhao Qiang,42,2,2.0,55573884.0,55573884.0,0.047619047619047616,1.0,27786942.0,27786942.0,643.21625,643.21625,321.608125,321.608125
Valentina Manea,40,2,3.0,15588276.0,113899934.0,0.05,1.5,7794138.0,56949967.0,180.41986111111112,1318.2862731481482,90.20993055555556,659.1431365740741
Shuming Fan,43,5,5.0,6046266.0,6046266.0,0.11627906976744186,1.0,1209253.2,1209253.2,69.97993055555555,69.97993055555555,13.99598611111111,13.99598611111111
Sameer Pujar,43,7,8.166666666666668,25434700.333333336,32707740.0,0.16279069767441862,1.1666666666666667,3633528.6190476194,4672534.285714285,294.3831057098766,378.56180555555557,42.05472938712523,54.080257936507934
Robert Jennings,40,1,2.0,55263786.0,172357081.0,0.025,2.0,55263786.0,172357081.0,639.6271527777777,1994.8736226851852,639.6271527777777,1994.8736226851852
Pekon Gupta,40,3,6.0,39941559.0,73722277.0,0.075,2.0,13313853.0,24574092.333333332,462.2865625,853.2670949074075,154.09552083333332,284.4223649691358
Nilesh Javali,44,2,2.5,16437732.0,19997769.0,0.045454545454545456,1.25,8218866.0,9998884.5,190.25152777777777,231.4556597222222,95.12576388888888,115.7278298611111
Lukasz Luba,42,1,1.0,12028454.0,12028454.0,0.023809523809523808,1.0,12028454.0,12028454.0,139.2182175925926,139.2182175925926,139.2182175925926,139.2182175925926
Jamie Lentin,40,1,3.0,22103567.0,199617386.0,0.025,3.0,22103567.0,199617386.0,255.82832175925927,2310.386412037037,255.82832175925927,2310.386412037037
David Dillow,40,1,1.0,188334147.0,188334147.0,0.025,1.0,188334147.0,188334147.0,2179.7933680555557,2179.7933680555557,2179.7933680555557,2179.7933680555557
Cong Ding,40,1,1.5,94255530.5,111688351.0,0.025,1.5,94255530.5,111688351.0,1090.9204918981482,1292.6892476851851,1090.9204918981482,1292.6892476851851
Boris Pismenny,40,9,9.7,35512659.8,43337932.0,0.225,1.0777777777777777,3945851.0888888887,4815325.777777778,411.02615509259255,501.59643518518516,45.66957278806584,55.73293724279836
Alan Ott,40,1,1.0,2780967.0,2780967.0,0.025,1.0,2780967.0,2780967.0,32.18711805555556,32.18711805555556,32.18711805555556,32.18711805555556
Aastha Gupta,40,1,1.0,2194579.0,2194579.0,0.025,1.0,2194579.0,2194579.0,25.400219907407408,25.400219907407408,25.400219907407408,25.400219907407408
Zhenzhong Duan,44,2,6.0,14159050.0,78405434.0,0.045454545454545456,3.0,7079525.0,39202717.0,163.8778935185185,907.4703009259259,81.93894675925925,453.73515046296296
Vince Weaver,41,1,1.0,139311179.0,139311179.0,0.024390243902439025,1.0,139311179.0,139311179.0,1612.3979050925925,1612.3979050925925,1612.3979050925925,1612.3979050925925
Tudor-Dan Ambarus,41,1,2.25,59465929.0,60035512.0,0.024390243902439025,2.25,59465929.0,60035512.0,688.2630671296296,694.855462962963,688.2630671296296,694.855462962963
Tristan Ye,41,1,2.2222222222222223,41243838.44444445,108844864.66666669,0.024390243902439025,2.2222222222222223,41243838.44444445,108844864.66666669,477.35924125514407,1259.778526234568,477.35924125514407,1259.778526234568
Tiger Yang,41,1,1.0,330800474.0,330800474.0,0.024390243902439025,1.0,330800474.0,330800474.0,3828.7091898148146,3828.7091898148146,3828.7091898148146,3828.7091898148146
Russell Currey,41,4,4.0,21727619.0,21727619.0,0.0975609756097561,1.0,5431904.75,5431904.75,251.47707175925925,251.47707175925925,62.86926793981481,62.86926793981481
Peter Oh,41,2,2.0,21290350.0,21290350.0,0.04878048780487805,1.0,10645175.0,10645175.0,246.41608796296296,246.41608796296296,123.20804398148148,123.20804398148148
Oscar Salvador,41,3,4.5,39096359.0,45743772.0,0.07317073170731707,1.5,13032119.666666666,15247924.0,452.5041550925926,529.4418055555556,150.83471836419753,176.48060185185184
Okash Khawaja,41,3,3.0,13098083.0,13098083.0,0.07317073170731707,1.0,4366027.666666667,4366027.666666667,151.59818287037038,151.59818287037038,50.53272762345679,50.53272762345679
Michael Schmitz,41,3,4.166666666666667,173838989.6666667,212964343.0,0.07317073170731707,1.388888888888889,57946329.888888896,70988114.33333333,2012.0253433641979,2464.8650810185186,670.6751144547326,821.6216936728395
Maurizio Lombardi,45,1,1.0,28488216.0,28488216.0,0.022222222222222223,1.0,28488216.0,28488216.0,329.7247222222222,329.7247222222222,329.7247222222222,329.7247222222222
Matthew McClintock,41,1,1.0,11863275.0,11863275.0,0.024390243902439025,1.0,11863275.0,11863275.0,137.30642361111111,137.30642361111111,137.30642361111111,137.30642361111111
Mark Greer,41,1,1.0,85627863.0,85627863.0,0.024390243902439025,1.0,85627863.0,85627863.0,991.0632291666667,991.0632291666667,991.0632291666667,991.0632291666667
Luiz Capitulino,41,3,4.583333333333333,285535321.0,372540653.8333333,0.07317073170731707,1.5277777777777777,95178440.33333333,124180217.94444443,3304.8069560185186,4311.813123070988,1101.6023186728394,1437.2710410236625
Leilk Liu,41,1,1.0,47805073.0,47805073.0,0.024390243902439025,1.0,47805073.0,47805073.0,553.2994560185185,553.2994560185185,553.2994560185185,553.2994560185185
Kejian Yan,41,1,2.0,7.0,11677742.0,0.024390243902439025,2.0,7.0,11677742.0,8.101851851851852e-05,135.15905092592592,8.101851851851852e-05,135.15905092592592
Kazuya Mizuguchi,41,8,12.25,172336801.25,208976678.5,0.1951219512195122,1.53125,21542100.15625,26122084.8125,1994.6389033564815,2418.711556712963,249.32986291956018,302.3389445891204
Juergen Beisert,41,3,4.5,170396660.0,407350427.0,0.07317073170731707,1.5,56798886.666666664,135783475.66666666,1972.1835648148149,4714.704016203704,657.3945216049383,1571.5680054012344
Hans Wippel,44,6,8.666666666666666,141063082.16666666,198556548.0,0.13636363636363635,1.4444444444444444,23510513.694444444,33092758.0,1632.6745621141974,2298.1081944444445,272.1124270190329,383.0180324074074
Giuseppe Cavallaro,41,3,15.666666666666664,85012217.33333333,253638993.0,0.07317073170731707,5.222222222222221,28337405.777777776,84546331.0,983.9377006172839,2935.6364930555555,327.97923353909465,978.5454976851852
Evan Green,46,2,2.0,6549343.0,6549343.0,0.043478260869565216,1.0,3274671.5,3274671.5,75.80258101851852,75.80258101851852,37.90129050925926,37.90129050925926
Eric Farman,45,1,1.0,477810.0,477810.0,0.022222222222222223,1.0,477810.0,477810.0,5.530208333333333,5.530208333333333,5.530208333333333,5.530208333333333
Denis Kenzior,41,5,6.642857142857142,72943288.07142857,115092870.0,0.12195121951219512,1.3285714285714285,14588657.614285713,23018574.0,844.2510193452381,1332.0934027777778,168.85020386904762,266.41868055555557
Craig Gallek,41,16,22.270833333333336,499923864.9166667,650585378.3125,0.3902439024390244,1.3919270833333335,31245241.557291668,40661586.14453125,5786.155843942902,7529.92336009838,361.63474024643136,470.62021000614874
Christian Gmeiner,50,2,2.666666666666667,77211907.0,94035300.0,0.04,1.3333333333333335,38605953.5,47017650.0,893.6563310185185,1088.3715277777778,446.82816550925924,544.1857638888889
Chen Gong,41,1,1.0,5626111.0,5626111.0,0.024390243902439025,1.0,5626111.0,5626111.0,65.11702546296296,65.11702546296296,65.11702546296296,65.11702546296296
Bibby Hsieh,47,4,6.333333333333334,48665229.0,124828511.0,0.0851063829787234,1.5833333333333335,12166307.25,31207127.75,563.2549652777777,1444.7744328703704,140.81374131944443,361.1936082175926
Bhupesh Sharma,43,1,1.0,3640986.0,3640986.0,0.023255813953488372,1.0,3640986.0,3640986.0,42.141041666666666,42.141041666666666,42.141041666666666,42.141041666666666
Atish Patra,56,2,2.0,14512575.0,14512575.0,0.03571428571428571,1.0,7256287.5,7256287.5,167.96961805555554,167.96961805555554,83.98480902777777,83.98480902777777
Albert Herranz,41,1,1.0,290176604.0,290176604.0,0.024390243902439025,1.0,290176604.0,290176604.0,3358.5255092592593,3358.5255092592593,3358.5255092592593,3358.5255092592593
Yang Yingliang,47,2,2.0,7166828.0,7166828.0,0.0425531914893617,1.0,3583414.0,3583414.0,82.94939814814815,82.94939814814815,41.474699074074074,41.474699074074074
Wambui Karuga,127,2,2.0,8785689.0,8785689.0,0.015748031496062992,1.0,4392844.5,4392844.5,101.68621527777778,101.68621527777778,50.84310763888889,50.84310763888889
Uma Shankar,45,3,5.0,3397446.0,19386341.0,0.06666666666666667,1.6666666666666667,1132482.0,6462113.666666667,39.322291666666665,224.37894675925926,13.107430555555556,74.79298225308642
Sangbeom Kim,42,2,5.5,70319415.0,245732019.0,0.047619047619047616,2.75,35159707.5,122866009.5,813.8821180555556,2844.120590277778,406.9410590277778,1422.060295138889
Saeed Bishara,42,1,2.333333333333333,170629882.66666666,217102136.0,0.023809523809523808,2.333333333333333,170629882.66666666,217102136.0,1974.8829012345677,2512.7562037037037,1974.8829012345677,2512.7562037037037
Roderick Colenbrander,42,1,1.0,8042828.0,8042828.0,0.023809523809523808,1.0,8042828.0,8042828.0,93.08828703703703,93.08828703703703,93.08828703703703,93.08828703703703
Michael Tretter,42,2,2.0,7064687.0,7064687.0,0.047619047619047616,1.0,3532343.5,3532343.5,81.76721064814815,81.76721064814815,40.883605324074075,40.883605324074075
Manu Gautam,42,7,9.1,91687842.2,103913655.0,0.16666666666666666,1.3,13098263.171428572,14844807.857142856,1061.2018773148147,1202.7043402777779,151.6002681878307,171.81490575396825
Manish Rangankar,48,2,4.0,12310718.0,247543678.0,0.041666666666666664,2.0,6155359.0,123771839.0,142.48516203703704,2865.088865740741,71.24258101851852,1432.5444328703704
Loc Ho,42,3,3.0,197155120.0,197155120.0,0.07142857142857142,1.0,65718373.333333336,65718373.333333336,2281.887962962963,2281.887962962963,760.6293209876543,760.6293209876543
KY Srinivasan,42,1,5.666666666666668,24426750.16666667,64215082.0,0.023809523809523808,5.666666666666668,24426750.16666667,64215082.0,282.7170158179013,743.2301157407408,282.7170158179013,743.2301157407408
Joshua Clayton,42,2,2.0,131683780.0,131683780.0,0.047619047619047616,1.0,65841890.0,65841890.0,1524.1178240740742,1524.1178240740742,762.0589120370371,762.0589120370371
Hai Li,42,2,3.6666666666666665,100073740.33333331,146437652.0,0.047619047619047616,1.8333333333333333,50036870.16666666,73218826.0,1158.2608834876542,1694.8802314814816,579.1304417438271,847.4401157407408
Benjamin Thery,42,1,3.8333333333333335,32257974.5,219068645.0,0.023809523809523808,3.8333333333333335,32257974.5,219068645.0,373.3561863425926,2535.516724537037,373.3561863425926,2535.516724537037
Bandan Das,42,3,5.0,7253946.0,194731522.0,0.07142857142857142,1.6666666666666667,2417982.0,64910507.333333336,83.95770833333333,2253.8370601851852,27.985902777777778,751.2790200617284
Arjun Vynipadath,42,4,5.0,10359086.0,18865577.0,0.09523809523809523,1.25,2589771.5,4716394.25,119.8968287037037,218.35158564814816,29.974207175925926,54.58789641203704
Anatol Pomozov,42,2,5.0,75789620.0,262523669.0,0.047619047619047616,2.5,37894810.0,131261834.5,877.1946759259259,3038.4683912037035,438.59733796296297,1519.2341956018518
Akihiro Tsukada,42,1,1.3333333333333333,8738583.0,15936661.666666664,0.023809523809523808,1.3333333333333333,8738583.0,15936661.666666664,101.14100694444444,184.45210262345677,101.14100694444444,184.45210262345677
Wen Gong,60,3,3.0,14903506.0,14903506.0,0.05,1.0,4967835.333333333,4967835.333333333,172.4942824074074,172.4942824074074,57.49809413580247,57.49809413580247
Vardan Mikayelyan,43,2,2.0,66711777.0,66711777.0,0.046511627906976744,1.0,33355888.5,33355888.5,772.1270486111111,772.1270486111111,386.0635243055556,386.0635243055556
Tzung-Bi Shih,63,4,4.0,10144844.0,10144844.0,0.06349206349206349,1.0,2536211.0,2536211.0,117.41717592592593,117.41717592592593,29.354293981481483,29.354293981481483
Tycho Andersen,43,5,5.333333333333333,69715188.0,85629167.0,0.11627906976744186,1.0666666666666667,13943037.6,17125833.4,806.88875,991.0783217592592,161.37775,198.21566435185184
Shannon Zhao,43,2,2.333333333333333,212767058.0,252045324.0,0.046511627906976744,1.1666666666666665,106383529.0,126022662.0,2462.581689814815,2917.19125,1231.2908449074075,1458.595625
