author,commits_number,bug_commits_number,total_fix_distance,total_find_bug_time,total_fix_bug_time
Daniel Baluta,183,13,14.833333333333334,129583343.16666666,238224269.0
Steve Longerbeam,206,4,5.0,11714305.0,15060000.0
Jamie Iles,178,1,2.0,53930628.0,185776920.5
Roland Stigge,176,3,4.0,338176505.0,503834630.0
Quentin Monnet,191,14,21.277777777777775,104941211.77777778,132576023.0
Bryan O'Donoghue,196,5,12.0,64890622.25,180214693.0
Stephan Mueller,180,9,11.7,96992241.0,121781827.0
Sinan Kaya,180,11,17.363636363636363,44765359.44242424,64789195.2
Giuseppe CAVALLARO,180,12,30.25,656145714.5,1345245560.0
Yunsheng Lin,182,19,29.774509803921568,174290974.8333333,328650580.5294118
Leo Liu,181,5,5.0,68975327.0,68975327.0
Daniel Walker,182,1,1.0,130872325.0,130872325.0
Alex Shi,192,2,4.0,79711065.5,155710635.0
zhong jiang,184,1,1.0,6584757.0,6584757.0
Taehee Yoo,206,14,16.0,81573773.0,90535374.0
Michal Nazarewicz,184,2,3.0,135280333.0,194268637.0
Patrice Chotard,187,5,8.0,72389925.0,86953615.0
Toshi Kani,186,9,13.166666666666668,260741763.1666667,331554143.0
Matan Barak,186,46,69.5310794044665,879859154.9845532,1294274932.9180107
Logan Gunthorpe,202,14,15.0,279822353.0,294302822.0
Greg Rose,186,2,3.5454545454545454,328245061.8181818,353310709.0
Sunil Mushran,188,1,1.6666666666666667,33386087.333333332,100157902.0
Manivannan Sadhasivam,232,8,10.0,98437036.5,102402307.0
Colin Cross,184,3,4.0,214897743.0,250583124.0
Chad Dupuis,190,1,1.5,13330473.5,25968746.0
Tushar Behera,189,1,1.0,19693441.0,19693441.0
Takuya Yoshikawa,189,1,4.1,35867316.1,176487228.0
Ron Mercer,189,4,8.933333333333334,826800123.5333333,1309837418.6666665
Nicholas Kazlauskas,227,9,9.333333333333332,60510132.0,64742820.0
James Morse,199,9,10.5,95067518.75,195610015.0
Auke Kok,188,1,2.5454545454545454,382563649.8181818,407629297.0
Yan-Hsuan Chuang,211,6,6.0,16298368.0,16298368.0
Tilman Schmidt,190,2,5.0,361472028.0,597743098.0
Brian Gerst,190,2,2.0,90977002.0,90977002.0
Kevin Cernekee,192,5,7.166666666666666,142975173.33333334,391574164.0
Jeeja KP,191,7,16.0,165489789.0,233590988.0
Stefan Roese,192,4,6.5,267114170.5,332613553.0
Takeshi Kihara,195,4,5.1875,108370686.8125,112136030.0
Vaibhav Hiremath,194,1,1.0,15538804.0,15538804.0
Jiri Benc,195,18,28.21794871794872,438721892.8717948,591722204.4615384
Andrey Ryabinin,195,12,17.474358974358974,589991334.9230769,677202453.0
Dmitry Kasatkin,197,4,8.0,267262161.0,493504241.0
Yuchung Cheng,198,20,26.944444444444443,571213203.5,818655280.5555556
Lu Baolu,211,12,16.9,156924367.25,185985495.1
Benny Halevy,198,1,2.0,47479159.0,316157984.0
Janusz Krzysztofik,214,10,13.5,469820470.0,615503123.4285715
Bryan Wu,198,4,4.5,606333512.5,698972702.0
Marek Lindner,200,12,37.8,465909263.6,1313983500.5
Jayachandran C,200,1,1.0,151423012.0,151423012.0
Jassi Brar,200,4,6.0,227070829.0,359787249.0
Jason Wessel,200,2,2.0,556260787.0,556260787.0
Alexander Usyskin,203,4,6.0,43685852.0,94281098.0
Alexander Gordeev,215,5,9.666666666666668,109680169.0,259653406.0
Yijing Wang,201,2,3.0,92913496.0,118606673.0
Naoya Horiguchi,204,16,28.0,534646845.0555555,837202884.5
Lyude Paul,244,20,25.3125,99265564.02083334,152972054.99305555
Jozsef Kadlecsik,200,8,11.30952380952381,609569017.8380952,1038609361.3428571
Joel Fernandes,89,8,12.0,39057953.0,111324946.0
Dmitry Monakhov,202,7,19.0,388058932.0,843048413.0
Chengguang Xu,210,1,1.0,3495567.0,3495567.0
Vlad Buslov,219,39,55.32169312169312,79878445.82727271,144965443.86666667
Bhaktipriya Shridhar,204,4,9.0,75987560.0,244317363.0
Yaniv Rosner,205,1,3.0,-5833879.0,220274939.0
Eric Sesterhenn,193,1,2.0,1.0,45668230.0
Daeseok Youn,206,1,1.0,1735869.0,1735869.0
Coly Li,213,11,14.0,95523009.0,131199405.0
Christof Schmitt,206,15,35.75396825396825,1360488038.3809526,3683974907.8730164
Ulrich Hecht,209,5,9.5,74698534.5,137445682.0
Linas Vepstas,208,1,3.7777777777777777,240640083.0,383751298.4444444
Jernej Skrabec,238,20,22.833333333333332,165377176.91666666,274464916.0
Jason Cooper,132,1,1.0,29141056.0,29141056.0
Prarit Bhargava,213,11,12.333333333333332,291082508.0,337261200.0
Peter Griffin,212,3,6.0,74049739.0,79965028.0
Nobuhiro Iwamatsu,215,4,10.0,287202634.75,789472680.0
Vladimir Davydov,212,14,30.15,548845813.2,935728130.2
Thomas Renninger,211,4,4.5,548803671.0,652394295.0
Kinglong Mee,212,3,3.75,100985051.25,101606724.0
Benjamin Gaignard,233,15,16.0,213363798.0,258441422.0
David Lechner,213,7,8.0,55790549.5,55790551.0
Gao Xiang,215,14,21.57142857142857,137952347.85714287,189518955.0
Don Skidmore,214,1,2.0,16140414.0,125341063.0
Chunfeng Yun,215,5,8.0,51312765.0,80847475.0
Shraddha Barke,215,2,3.0,6871242.0,81339560.0
Ludovic Desroches,221,9,15.5,236460902.5,475919528.0
Keith Packard,193,5,6.916666666666666,124103578.75,241222821.0
Frank Schaefer,215,2,4.0,7567191.0,36666066.0
Joonyoung Shim,216,3,5.0,192181138.0,249743541.0
Jeremy Kerr,218,3,5.0,47895350.0,50870257.0
Fabrice Gasnier,229,10,10.309523809523808,136886837.92857143,149830076.30952382
Benoit Cousson,214,2,4.0,166427332.5,228322231.0
Andreas Herrmann,216,3,11.714285714285715,136418591.2857143,608245084.4285715
Bard Liao,237,5,5.0256410256410255,18673049.666666664,18789117.0
Marek Belisko,219,4,5.0,219643425.0,262811886.0
Jonas Gorski,219,7,7.0,287822458.0,287822458.0
Daniel Scheller,219,3,3.0,21384264.0,21384264.0
Waiman Long,231,6,9.75,77834746.25,90319483.0
Jyri Sarha,234,7,7.333333333333333,109076260.66666666,114946534.0
Jacopo Mondi,239,11,13.25,112072519.75,129372205.0
Josh Boyer,219,2,3.0,27027736.0,34392266.0
Yangtao Li,229,2,2.0,13663209.0,13663209.0
Kailang Yang,228,17,21.166666666666668,363381334.6666666,445229571.4444444
Reinette Chatre,229,14,29.98333333333333,109432373.25,178613702.0
David Miller,230,7,14.5,242343356.5,544805269.0
Vlastimil Babka,237,12,18.166666666666664,160617897.3333333,360881860.1666666
Sekhar Nori,223,2,3.0,60462445.5,104759906.0
Geoff Levand,232,1,1.0,65606560.0,65606560.0
Rickard Strandqvist,227,1,1.5,53732465.5,58349119.0
Nadav Amit,227,10,17.166666666666668,65451768.66666667,181977753.0
Kim Phillips,229,9,14.035714285714285,379708105.71428573,672202564.25
Dong Aisheng,231,10,15.25,256229863.25,411416243.0
Sergey Senozhatsky,230,4,5.333333333333333,72337014.66666666,129034237.0
Sathya Perla,229,9,12.5,28103537.333333332,182494139.33333334
Sasha Levin,229,6,12.0,299740166.0,485015887.0
Avinash Patil,230,6,11.0,323443717.0,609481621.0
Alexander Beregalov,230,1,3.0,114890421.0,255232300.0
Nicolin Chen,231,7,10.666666666666668,355454950.3666667,461002501.0
Corentin Chary,230,1,4.0,219993133.0,268181774.0
Julian Anastasov,232,11,19.666666666666668,413663961.5,791079959.9833333
Jan Glauber,233,6,13.833333333333334,194282587.5,983097214.3333334
Xiubo Li,243,7,8.25,182591611.75,187020763.0
Michal Wajdeczko,249,9,12.666666666666668,15746144.0,35552436.0
Haiyang Zhang,237,9,21.4,250358796.6,580288172.0
Glen Lee,236,1,1.0,958904.0,958904.0
Ben Greear,237,3,8.722222222222221,74096534.58333334,231208428.0
Mathieu Poirier,244,4,6.428571428571429,33265221.0,40091076.0
Hawking Zhang,275,1,1.0,12066951.0,12066951.0
Zhenyu Wang,244,5,5.75,52576850.25,58967104.0
Mimi Zohar,240,10,20.5,170263750.0,592930282.0
Himangi Saraogi,240,3,9.0,197252185.0,335070936.0
Felix Kuehling,247,10,18.4,110813085.6,144130228.0
Andrey Grodzovsky,251,4,6.0,10642300.5,34366905.0
Rashika Kheria,241,1,1.0,25696344.0,25696344.0
Huang Ying,246,12,14.666666666666666,1221469183.3333333,1477524256.0
Ying Xue,242,15,32.94047619047619,197695688.9047619,335971441.7619048
Matt Roper,267,15,20.0,60690483.5,76063340.0
Michael Holzheu,243,11,24.333333333333332,558890809.1666667,1103316579.0
Oded Gabbay,269,3,5.6,15877622.4,94380774.0
Joel Stanley,248,20,31.5,193711216.5,470388972.1666667
Jia-Ju Bai,247,6,6.0,20598591.0,20598591.0
Thomas Bogendoerfer,257,7,8.0,35333977.0,39390070.0
Mike Travis,244,5,10.333333333333334,280247606.0,372451688.0
Vasily Gorbik,245,9,10.0,95228428.66666666,97937823.0
Monk Liu,278,1,1.0,1518868.0,1518868.0
Stanislav Kinsbursky,248,2,3.511111111111111,298210123.8666667,397581789.0
Markus Pargmann,248,10,12.5,355053677.1,494057870.6
Marcin Slusarz,248,1,2.0,253230342.0,264284237.0
Simon Wunderlich,251,15,30.616666666666667,649533418.1,1073190763.9166666
Paolo Abeni,292,45,61.28633540372671,420395110.73830223,672123156.0
Thomas Zimmermann,347,11,12.5,33392240.333333332,36581251.25
Oleksij Rempel,277,14,15.333333333333334,200572523.33333334,205644023.0
Andre Przywara,305,14,26.0,331655745.25,795522790.0
Alexey Kardashevskiy,260,23,31.61923076923077,622619577.3269231,745844527.3384615
Vladimir Oltean,348,33,38.52619047619048,158346937.34761906,198521027.0
Huang Shijie,258,5,8.5,207228933.5,491716258.25
David Gibson,258,6,8.966666666666667,130950296.06666666,156319280.6
Jaroslav Kysela,249,7,9.0,616791430.25,945160707.25
Thomas Abraham,261,8,24.90686274509804,400034657.58823526,1152279042.2058823
Eli Cohen,284,28,47.25,1177240447.1666665,1851860037.4166665
Peng Tao,262,6,11.0,189545612.0,390430219.0
Luca Coelho,305,15,25.25,126441478.25,203117575.0
Chunming Zhou,264,6,6.0,20229880.0,20229880.0
Andres Salomon,264,3,5.0,301804785.0,789793348.0
Johannes Thumshirn,283,15,16.333333333333336,160492458.16666666,192087181.0
Philippe Reynes,268,4,4.0,71126789.0,71126789.0
Tariq Toukan,288,34,52.81111111111112,368259284.98333335,596972357.6666666
KOSAKI Motohiro,269,1,3.625,87049020.125,133712160.5
Quinn Tran,282,33,44.16428571428571,446262395.2428571,572640659.0
Peter Meerwald,271,3,3.5,152506200.0,195211348.0
Omar Sandoval,286,14,18.14761904761905,136967936.50714287,200126484.0
Brian Masney,276,10,13.666666666666668,91558428.83333333,128907030.5
Baolin Wang,302,14,17.233333333333334,151783940.83333334,177664000.0
Andy Grover,272,3,4.0,558906307.0,650368790.0
Andy Adamson,272,4,10.0,349666633.0,478470632.0
Ricardo Ribalda,75,2,3.0,3612830.0,187427976.0
Joe Thornber,274,6,8.5,434887096.5,564853084.0
Andy Whitcroft,274,1,1.2,37180748.8,38791376.0
Denys Vlasenko,275,3,3.0,58153997.0,58153997.0
Minchan Kim,276,12,24.8,431273434.8,499208434.2
Mathias Krause,276,1,1.0,17493256.0,17493256.0
John Garry,292,4,4.0,61581987.0,61581987.0
Jisheng Zhang,281,5,6.0,62707590.0,85085788.0
Neil Horman,280,9,19.916666666666664,822123730.5333333,1557338042.7083335
Kan Liang,299,23,28.61904761904762,552988703.2380953,582398868.8333334
Ivan Safonov,285,4,4.5,59450253.0,67501272.0
Christian Gromm,306,6,12.0,162394329.0,211838398.0
Emil Tantilov,283,3,4.0,107091682.0,109591645.0
Dinh Nguyen,293,7,11.0,438948354.1666667,559623140.0
Franky Lin,284,3,5.0,168462023.0,404363246.0
Sean Wang,302,19,20.0,139928102.5,141392606.5
Jose Abreu,307,34,40.166666666666664,302992169.25,325091583.0
Peter Rosin,289,15,18.433333333333334,195391594.61666667,274471887.0
Alexey Khoroshilov,287,1,1.0,19642026.0,19642026.0
Mathias Nyman,291,17,24.333333333333332,237765418.83333334,622326186.0
Lorenzo Pieralisi,289,21,26.666666666666668,372580406.5833333,431134669.75
Manuel Lauss,289,3,4.0,307051127.0,583315296.0
David Kershner,290,2,2.0,2313674.0,2313674.0
Corentin Labbe,302,14,15.0,147879468.0,174058080.0
Barry Song,290,3,4.0,237471481.0,240073751.0
Jean-Christophe PLAGNIOL-VILLARD,286,2,2.0,46362738.0,46362738.0
Tom Zanussi,300,12,18.1,570058244.9916667,859285828.7333333
David Henningsson,292,4,7.0,11443222.0,104816078.0
Icenowy Zheng,304,26,29.0,529483361.5,588591020.0
Anand Jain,304,9,13.833333333333332,129691060.5,242352864.0
Dmytro Laktyushkin,313,3,3.0,57188292.0,57188292.0
Andrea Arcangeli,302,11,19.0,502985262.6818182,909921731.1818182
Christophe Ricard,297,9,14.944444444444445,338864146.2777778,652662132.5
Baruch Siach,301,7,8.0,80521743.0,81135458.0
Konstantin Khlebnikov,313,14,21.441520467836256,629444688.4707602,778638223.2631578
Sebastian Hesselbarth,298,10,13.0,649755421.0,997167211.0
Hariprasad Shenai,300,11,15.733333333333333,241219910.96666667,371605759.2
Stephane Eranian,314,16,26.4469696969697,999572531.4848485,1553605316.75
Hante Meuleman,303,6,8.0,104281414.0,145033152.0
Andrii Nakryiko,394,55,63.512745098039225,125250141.53487393,151390854.0
David Vrabel,291,4,6.5,240590046.5,504090567.0
Richard Cochran,307,13,31.0,414774524.75,825970849.5
Joonsoo Kim,308,12,17.166666666666668,536212654.4166667,781599765.0
John Johansen,316,23,41.21666666666667,556208079.0,928126462.55
Andrei Emeltchenko,306,1,1.0,221236655.0,221236655.0
Suresh Siddha,307,1,2.0,70483053.0,220997251.0
Mathieu Desnoyers,307,1,3.0,2.0,1005211.0
Chen Gang,306,1,1.0,424993.0,424993.0
Rajendra Nayak,316,12,15.0,247837469.0,266003279.0
Boaz Harrosh,308,1,1.0,307785507.0,307785507.0
Mike Marciniszyn,312,17,26.9760101010101,335045570.7613636,603492743.4545455
Matthias Kaehlcke,313,8,8.09090909090909,175067056.36363637,175113795.0
Peter Huewe,311,1,2.111111111111111,84864075.33333333,205025488.0
Bob Peterson,360,6,14.958333333333334,140102740.45833334,471848174.125
Jack Morgenstein,314,27,56.99999999999999,1787374039.5833335,3421351025.8333335
Haavard Skinnemoen,300,3,5.333333333333334,858202763.0,917923211.0
Vladimir Kondratiev,314,2,3.0,23845827.0,153363911.0
Saeed Mahameed,320,52,80.35897435897435,870304903.7692308,1202691290.8333333
Markos Chandras,313,34,68.8452380952381,1108178752.3333333,1665020192.3333335
Dave Jiang,323,24,30.6,409606473.49358976,570320123.676923
Suman Anna,353,2,3.333333333333333,37171999.666666664,41476796.666666664
Nathan Chancellor,373,4,4.0,413726.0,413726.0
Jarod Wilson,316,14,25.547619047619047,300260567.35714287,956370259.5714285
Dmitry Eremin-Solenikov,315,3,3.0,62416499.0,62416499.0
Antonio Quartulli,317,25,60.99313186813187,1453706498.2449632,2679939843.3461537
Amir Goldstein,345,43,68.23333333333333,505447850.85,686070820.6666667
Paul Moore,313,2,2.5,405249575.0,479039030.0
Juergen Gross,320,12,13.0,215738581.0,229932237.0
Timur Tabi,324,8,8.666666666666666,275861767.6666667,277505023.6666667
Tao Ma,325,3,4.0,377355334.0,514175326.0
Eduardo Valentin,325,5,7.0,432946724.0,550870105.0
Mitch Williams,330,3,3.0,13618148.0,13618148.0
Glauber Costa,328,2,4.0,142919553.5,324639904.0
Lukas Wunner,360,19,32.916666666666664,209004691.1666667,339634089.8333333
Liam Girdwood,321,9,14.333333333333334,418915953.3333334,573371059.0
Daniel Drake,329,3,4.0,295264397.0,336841806.0
WANG Cong,330,24,29.0,292681494.25,460387861.75
Mike Isely,331,3,6.0,389389553.0,1061927846.0
Antoine Tenart,353,22,33.166666666666664,220512939.66666666,274685598.6666667
Kent Overstreet,333,14,21.5,532769966.43333334,921180981.5166667
KAMEZAWA Hiroyuki,333,1,4.0,150060783.0,383252821.0
Steffen Klassert,334,33,68.22705627705628,1048925578.1755412,2685791905.025
Corey Minyard,334,12,14.1,433649401.7,450571915.06666666
Shawn Lin,336,19,23.0,288731874.0,340288500.0
Sebastian Reichel,342,16,22.5,424635175.5,569353835.0
Sean Paul,310,11,12.333333333333332,72036350.0,72392906.0
Jesper Nilsson,331,2,2.0,265626003.0,265626003.0
Fabrizio Castro,344,7,8.0,59034182.0,76678001.0
Marcelo Tosatti,326,6,10.744444444444444,106349841.12222221,275931192.6666666
Matthew Garrett,341,15,21.304761904761904,480966750.54761904,798527502.3809524
Francois Romieu,343,1,1.0,212301458.0,212301458.0
Miao Xie,344,10,22.125,757961211.125,1234514763.5
Kirill Tkhai,347,8,11.0,88194490.5,92152802.0
Wanpeng Li,358,16,21.6,412306786.6666666,488455484.3333333
Jeff Kirsher,343,13,31.24242424242425,2138180328.6969695,2569097922.0
Pavel Shilovsky,347,5,9.1,99780332.0,368368121.0
Roland McGrath,348,2,9.0,87103779.0,632032779.0
Cornelia Huck,351,4,6.666666666666667,361636544.3333334,608711762.0
Devin Heitmueller,349,2,3.0,172606237.0,189392877.0
Ian Campbell,350,2,2.0,190229583.0,190229583.0
Andrzej Pietrasiewicz,357,12,18.0,199049690.0,693719484.8333334
Kay Sievers,351,4,19.0,215429442.0,1071211076.0
Sonic Zhang,352,2,2.0,318727919.0,318727919.0
Nishka Dasgupta,353,1,1.0,18500100.0,18500100.0
Miquel Raynal,474,21,23.0,160626182.0,172592798.0
Mark Fasheh,354,2,3.0,20118744.0,118913356.0
Christoffer Dall,349,19,32.26948051948052,650195303.3896104,983408630.75
Heikki Krogerus,366,35,52.75,491312535.0,954003501.0
Qu Wenruo,416,32,45.666666666666664,771093578.0833334,1010646957.75
Yuval Mintz,364,19,29.6,251941125.4,488999298.3333334
Ursula Braun,369,25,48.969047619047615,771809751.5476191,1054885460.5714285
Shannon Nelson,414,19,24.17365967365967,201449107.35314685,266191185.0
Jason Wang,378,33,44.49999999999999,478140905.9166667,803125606.9
Vladimir Zapolskiy,366,9,16.0,365562194.0,632787032.0
Mika Kuoppala,387,11,23.5,63923275.5,92809979.0
Marc Kleine-Budde,368,2,2.0,200140972.0,200140972.0
Boris BREZILLON,369,14,22.28333333333333,534519420.8666667,889015917.8
Gerd Hoffmann,393,19,25.708333333333332,181798351.4166667,227788913.0
Gustavo Padovan,364,14,21.333333333333336,212192260.66666666,279547835.0
Rabin Vincent,375,3,4.666666666666666,375924231.6666667,523300933.6666667
Parav Pandit,408,32,40.85555555555555,550791793.7,634242498.5333333
Jussi Kivilinna,375,3,5.0,478186548.0,666776006.0
Tetsuo Handa,378,3,3.0,33405177.0,33405177.0
James Simmons,379,6,7.0,6914286.0,11143077.0
Santosh Shilimkar,380,12,26.666666666666664,534299277.0,846049654.5
Robert Jarzmik,382,32,38.0,828190058.6666666,1080193519.0
Michael Neuling,383,30,47.59166666666667,1248893959.4166667,2088799516.9083333
Gleb Natapov,367,7,16.333333333333336,678838514.6666667,1629319643.3333335
Geliang Tang,383,3,3.0,2700238.0,2700238.0
Nikolay Aleksandrov,391,20,25.5,324875549.5,409083116.0
Sarah Sharp,382,6,11.514285714285714,942372496.4571428,1124209076.0
Alex Williamson,389,15,18.5,615775221.0,824393620.0
Wu Fengguang,385,4,10.416666666666668,361509496.9166666,776845358.0
Grygorii Strashko,431,20,25.333333333333332,351775157.8333334,521451008.0
Jouni Malinen,401,7,11.5,625509351.3,865104757.8
Eric Miao,384,4,8.0,425751483.0,775358799.0
Tom Herbert,388,62,104.52083333333334,1672751907.584936,3286475537.9615383
Nishanth Menon,391,20,25.833333333333336,564547381.8333334,668855104.6666666
Zhang Rui,316,9,13.5,278136193.0,538510581.0
Ryusuke Konishi,393,1,1.0,92731608.0,92731608.0
Pavel Machek,400,3,3.0,20819685.0,20819685.0
Lai Jiangshan,407,3,3.0,251431541.0,251431541.0
Sara Sharon,394,42,67.38333333333333,606863081.7,939308863.0
Dmitry Osipenko,468,11,13.733333333333334,80395037.33333334,98545428.0
Matt Fleming,387,8,9.2,117664739.6,175485901.4
Cyrill Gorcunov,395,4,5.0,120231190.0,266873626.0
Jeff Mahoney,399,8,18.357142857142854,379866983.71428573,831001747.4285715
John Crispin,412,25,35.4,870654570.4,1129301711.0
Vlad Yasevich,402,24,39.16666666666667,2299873256.0,3384851550.5
Stefan Wahren,415,21,26.433333333333334,424682450.5,524441839.0
Andrey Smirnov,418,17,20.5,164684723.0,196964453.0
Evan Quan,460,5,6.0,41128917.0,46081692.0
Brian Foster,439,3,5.2,43716379.0,66357324.8
Biju Das,409,6,11.15,87530692.65,170557381.0
Amitkumar Karwar,409,9,16.5,403293181.0,601685944.6666666
Andrew Vasquez,415,2,3.0,168092964.0,225404194.0
Arik Nemtsov,418,7,14.75,148452045.0,473224885.0
Chanwoo Choi,414,26,33.151515151515156,822551593.969697,912185565.909091
Liu Bo,423,7,12.0,147356814.0,298015206.0
Benjamin Romer,425,1,1.0,675124.0,675124.0
Tomasz Figa,425,11,20.133333333333333,509023788.0,1064300812.75
Huang Rui,437,7,16.166666666666668,49528151.0,245713055.0
Gabor Juhos,428,1,2.0,112955967.0,136305712.0
Rajkumar Manoharan,435,16,18.333333333333332,196210594.63333333,405267852.9666667
Cong Wang,448,47,57.03333333333334,878841962.25,1012945471.0
Vitaly Kuznetsov,474,24,34.345238095238095,249435654.02380955,294684480.28571427
Davidlohr Bueso,444,16,20.833333333333336,515967985.3333333,658290181.5
Alexandre Courbot,442,8,15.583333333333334,332704846.1666666,669540560.0
Xiao Guangrong,444,7,14.708333333333332,776481524.5833334,1055216316.6666667
Tony Luck,327,18,26.666666666666664,413365233.74999994,544249947.25
Julian Wiedmann,536,13,19.44642857142857,140719953.0297619,188379795.91666666
Vasanthakumar Thiagarajan,451,3,3.0,6962513.0,6962513.0
Or Gerlitz,456,51,82.7642857142857,1293495450.195238,2366610328.1904764
Peter Chen,478,12,16.75,389416285.5,466030728.0
Samuel Ortiz,435,10,28.316666666666666,512856884.9166667,1890623055.7666667
David Hildenbrand,503,11,11.88888888888889,143785109.2222222,144601536.3333333
Rodrigo Vivi,433,21,36.7,205516735.4,341340719.0
Keith Busch,482,21,27.0,264623657.83333334,349786345.5
Leo Kim,462,1,1.0,517785.0,517785.0
Gerrit Renker,462,3,4.0,632883720.3333333,788714642.0
Damien Lespiau,466,5,28.222222222222218,94279211.66666667,338954978.3333333
Leon Romanovsky,625,36,47.57301587301588,245592627.18253967,313385494.55714285
Filipe Manana,500,20,26.711484593837532,607899597.1736695,767858209.3571429
Sean Christopherson,708,17,31.833333333333332,107270509.5,182351261.33333334
Jean-Francois Moine,473,1,1.5,118599575.0,192080768.0
Finn Thain,489,16,24.961904761904762,871632268.9047618,1788521387.9
Roger Quadros,485,15,18.5,299781939.5,390715568.0
Philipp Reisner,476,2,12.0,47556799.0,494695447.0
Shuah Khan,424,18,25.0,309266640.5,361968850.0
Jesse Brandeburg,492,5,7.2666666666666675,215112373.83333334,324785959.46666664
Christian Borntraeger,488,10,15.7,272491230.1,372430083.0
Alexander Graf,475,4,7.089285714285714,120871888.03571428,177662908.5
Ajay Singh,484,10,13.083333333333334,44891006.5,50495443.0
David Rientjes,495,8,11.833333333333334,301768676.5,438103911.6666667
Christian Lamparter,493,8,12.5,192673216.0,416868212.0
Tobias Klauser,500,4,5.25,288010415.0,333427472.0
Atsushi Nemoto,499,5,12.5,422231300.5,1544964526.0
Lars Ellenberg,497,1,2.0,25556100.0,64110308.0
Robert Richter,476,5,7.5,260712582.5,497176138.0
Luciano Coelho,490,9,14.5,302192620.0,373496339.0
Gavin Shan,510,20,34.5,462108312.0,887671264.0
Max Filippov,507,5,9.0,308249837.0,517538643.0
Hauke Mehrtens,508,18,22.333333333333332,385971814.6666666,473069693.0
Thomas Hellstrom,517,14,17.666666666666664,550153483.0,647835142.0
Bhumika Goyal,514,3,3.0,78993766.0,78993766.0
Mike Snitzer,517,15,21.366666666666667,138365797.1,342610068.0
Tvrtko Ursulin,525,27,42.15833333333333,75097575.84166667,168214847.875
Michal Hocko,533,44,62.77539682539683,552465747.9293652,774722770.3333334
YOSHIFUJI Hideaki,405,5,20.5,638424751.5,1444007502.0
Matt Carlson,529,1,10.0,6558907.0,170442678.0
Sebastian Ott,530,3,3.333333333333333,14620332.666666668,16432668.0
Benjamin Tissoires,532,19,28.375000000000004,223302336.16666666,329291003.8333334
Anson Huang,708,32,38.5,414503338.5,606764565.0
Eric Anholt,524,47,55.833333333333336,889098706.5,1011875030.3333333
Nick Piggin,539,2,8.5,222593968.5,530404200.0
Ben Widawsky,541,3,5.0,101555363.0,166797158.0
Eliad Peller,544,7,7.0,235587084.0,235587084.0
Laxman Dewangan,548,4,4.0,85844622.0,85844622.0
Michael Hennerich,556,5,10.0,853491448.5,1093445305.0
Shaohua Li,556,22,29.433333333333337,470319775.4,763281583.1666666
Nikolay Borisov,601,14,19.2,223405664.4,292914312.0
Eric Sandeen,582,5,8.0,646750395.0,849851566.0
Rob Clark,574,22,28.75,278433802.75,443720834.0
Sudip Mukherjee,580,16,26.166666666666664,212510577.5,278433624.0
Rasmus Villemoes,577,4,4.0,12679180.0,12679180.0
Michal Kazior,577,27,37.983333333333334,376935638.15,560385368.2
Alexander Shiyan,580,4,7.333333333333333,225224312.6666667,461803931.0
Daniel Lezcano,588,23,47.404761904761905,1307845556.2619047,2392424881.857143
Helge Deller,594,21,23.0,197024082.0,245959258.5
Archit Taneja,585,9,11.75,265648107.0,364471292.5
Sergio Paracuellos,595,8,11.75,44250348.58333333,56350386.083333336
Mike Christie,588,11,14.522727272727273,599045536.2727273,673521880.0
Jerome Brunet,622,55,71.02142857142857,683775490.1642857,901434693.0
Johannes Weiner,625,34,55.2452380952381,573615410.1357143,897906360.2166667
Yoshihiro Shimoda,616,40,71.68333333333334,1408617677.3833334,2660493912.6666665
Dominik Brodowski,599,4,5.0,42950922.0,275165988.0
Lucas Stach,610,29,38.66666666666667,652221033.3333333,809519436.0
Srinivas Kandagatla,639,28,38.86666666666666,542226101.0,980047936.5
Xin Long,623,83,106.16363636363637,919390374.5954545,1302018638.9
Bartosz Golaszewski,649,22,27.833333333333332,238413505.5,268915040.0
Sagi Grimberg,634,36,62.79861111111111,617664980.7833333,1228509414.686111
stephen hemminger,619,28,51.02424242424242,741621060.6893939,1658147266.1363635
Mikulas Patocka,649,15,19.30952380952381,328273811.85714287,478595603.0
Marek Vasut,697,16,25.46666666666667,232437782.46666664,317661432.8
Anton Vorontsov,619,4,10.75,504962025.0,893430078.25
Ezequiel Garcia,656,23,42.5,559828208.4166666,698438969.0
Eric Paris,638,6,20.333333333333336,406072831.3333333,1124453583.6666665
Alexander Aring,648,12,15.5,393313412.0,549420265.0
Jacob Keller,679,17,20.333333333333336,159699827.6666667,173792185.1666667
Andreas Gruenbacher,665,10,13.67142857142857,263768428.15,380374589.7714286
Heiko Stuebner,607,16,21.75,409985086.25,734253453.0
Nicholas Bellinger,649,10,20.666666666666664,723877412.8333333,1232036074.0
Jiang Liu,656,24,46.43333333333333,525393400.8,1120779732.9
Neil Armstrong,712,63,74.4,858402283.9666667,1082299967.5666666
Harvey Harrison,678,1,2.0,139447833.0,204174182.0
Peter Hurley,679,20,32.43181818181819,795673442.3571429,1189327606.5
Jesse Barnes,672,7,36.85,715181964.6,1379959244.7666667
Wey-Yi Guy,678,2,4.0,301603244.0,558990381.0
Paul Walmsley,654,4,8.166666666666666,82916526.0,238955328.5
Sven Eckelmann,695,9,20.0,276871108.0,455233665.0
Kevin Hilman,510,7,9.0,191514403.8181818,270923890.27272725
Mike Rapoport,751,13,21.791666666666668,252166461.96666667,698720483.75
